mass,coord_x,coord_y,coord_z,velocity_x,velocity_y,velocity_z
0.5272344,0.2546090,-0.6649441,0.3057321,-0.1494709,-0.9775019,0.3294746
-0.0613198,-0.1725450,-0.0994085,-0.8810347,0.2858510,-0.6303899,-0.6061665
-0.1943456,0.4699020,-0.7778671,0.4090283,-0.3259340,0.0696090,0.7376168
-0.4649173,-0.1061267,0.5934855,-0.8691234,0.7738080,-0.6608706,-0.6980810
0.6289767,-0.1438474,0.0635581,-0.1951859,0.7903315,0.5915768,-0.7027942
-0.3591395,0.2633771,0.5479128,0.0803355,-0.7013956,-0.1575332,-0.9984104
0.5844553,0.1345499,-0.8131990,-0.3947257,-0.1550533,-0.4172471,0.4303298
0.5190128,0.2320271,0.2138810,-1.1788985,-0.8406689,0.0918684,-0.4659861
0.9331391,0.8769898,0.1377842,0.4212790,0.8919851,0.6037027,-0.2816731
0.6823164,0.0999568,-0.1633607,-0.2254639,-0.1906456,-0.3577869,0.9027176
0.1079588,0.3330576,0.5541716,-0.2663246,-0.3032432,-0.7002696,0.0825238
0.5417036,-0.3500941,-0.1467460,0.1181224,-0.4651548,0.6808003,0.1148118
-0.3058237,-0.6254982,0.3912054,-0.7779694,-0.7963334,-0.5152415,-0.8105688
-0.9043484,-0.7696678,0.3694035,0.3285400,0.2837406,0.9232908,-0.8988550
-0.9069049,-0.9094048,-0.5420513,0.6477877,-0.9498160,0.9081697,0.8934679
-0.2530592,-0.7469077,0.2204142,-0.5366753,0.0903833,0.4888453,0.3493607
0.6252285,0.6408026,-0.9793278,-0.7072355,0.9423144,-0.8870018,-0.0532798
-0.8540190,-0.5591346,-0.3418938,-1.2485679,-0.3137821,-0.9560905,-0.9803993
0.9699585,0.7335532,-1.3169491,-0.8048923,-0.4672956,-0.8753917,0.2641075
-0.4171117,-1.3468854,-0.2756409,0.6390661,-0.7593219,-0.8664328,0.6184735
0.3310615,0.5184413,0.1838376,0.0941374,-0.2079418,0.4320067,0.2756948
-0.2656273,0.1163861,-0.5983032,-0.0586532,-0.8572383,0.3585664,0.1219864
-0.1710204,0.5873136,0.2727536,-0.2700662,0.3696762,0.2623328,-0.1380083
0.9023806,0.5968001,-0.7320626,-0.1071815,0.4197191,0.2836746,0.8150980
0.6603972,0.4370692,0.1342743,0.4653332,0.0396543,-0.5985942,0.9477487
0.8317125,1.0226215,0.4463724,-0.2106954,0.3784175,0.4458585,0.4464389
0.5211792,-0.5921249,-0.0765684,-0.5752937,-0.7930993,0.7100123,0.1490970
0.5765769,-0.3480119,-1.4203179,0.9610698,-0.6407139,-0.8628122,0.9642265
0.7790052,0.3399147,0.8857726,0.1548331,-0.1618959,0.2128962,-0.5691390
0.8777583,0.8381591,-0.3203630,0.3472482,0.4477144,0.6020533,-0.7244440
-0.1738680,0.4740801,0.3672042,-0.8039533,0.8523365,-0.7095799,-0.3025300
-0.9407628,-1.0131812,1.2753936,0.6931986,-0.0272226,0.8576555,0.1147717
0.3320634,1.2026967,0.0081597,-0.1136960,0.4157057,-0.1416771,-0.4495291
-0.7461903,-0.5860214,0.1613029,-0.4479123,0.6855210,0.3599417,0.8410388
